experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,quantizer_step,quantizer_phase,jitter_distribution,jitter_scale,alphabet,jitter_variance,symbol_index
jitter_comparison,jitter_comparison,09a5fb2c561f,22,,capacity_bits_per_symbol,0.12363719179010317,bits_per_symbol,blahut_arimoto,complete,4.0,0.0,student_t,0.7745966692414834,"[0.0, 1.0]",1.0000000000000002,
jitter_comparison,jitter_comparison,09a5fb2c561f,22,,capacity_residual,9.850729953964077e-11,bits_per_symbol,blahut_arimoto,complete,4.0,0.0,student_t,0.7745966692414834,"[0.0, 1.0]",1.0000000000000002,
jitter_comparison,jitter_comparison,ebe88d571f32,22,,matrix_row_sum_error,0.0,probability,exact,complete,4.0,0.0,student_t,0.7745966692414834,"[0.0, 1.0]",1.0000000000000002,
jitter_comparison,jitter_comparison,6d27d572c453,22,,jitter_variance,1.0000000000000002,normalized_time_squared,analytic,complete,4.0,,student_t,,,,
jitter_comparison,jitter_comparison,5df25ab1a0db,22,,optimal_input_probability,0.4692576294022529,probability,exact,complete,,,,,,1.0000000000000002,0.0
jitter_comparison,jitter_comparison,baa7be31b503,22,,optimal_input_probability,0.5307423705977471,probability,exact,complete,,,,,,1.0000000000000002,1.0
jitter_comparison,jitter_comparison,e486a3a6c4fe,23,,mutual_information,0.09687743821041418,bits_per_symbol,exact,complete,4.0,0.0,gaussian_mixture,1.0,"[0.0, 1.0]",0.9999999999999999,
jitter_comparison,jitter_comparison,95589197d4e6,23,,capacity_bits_per_symbol,0.09708248121007147,bits_per_symbol,blahut_arimoto,complete,4.0,0.0,gaussian_mixture,1.0,"[0.0, 1.0]",0.9999999999999999,
jitter_comparison,jitter_comparison,95589197d4e6,23,,capacity_residual,8.970640896777127e-11,bits_per_symbol,blahut_arimoto,complete,4.0,0.0,gaussian_mixture,1.0,"[0.0, 1.0]",0.9999999999999999,
jitter_comparison,jitter_comparison,e486a3a6c4fe,23,,matrix_row_sum_error,0.0,probability,exact,complete,4.0,0.0,gaussian_mixture,1.0,"[0.0, 1.0]",0.9999999999999999,
jitter_comparison,jitter_comparison,64d40271189f,23,,jitter_variance,0.9999999999999999,normalized_time_squared,analytic,complete,4.0,,gaussian_mixture,,,,
jitter_comparison,jitter_comparison,f3903afcb1d7,23,,optimal_input_probability,0.4766662479558179,probability,exact,complete,,,,,,0.9999999999999999,0.0
jitter_comparison,jitter_comparison,09c477a46541,23,,optimal_input_probability,0.5233337520441821,probability,exact,complete,,,,,,0.9999999999999999,1.0
