experiment_name,experiment_kind,job_id,sweep_index,replication,metric_name,metric_value,units,estimator,status,warning_code,confidence_interval_lower,confidence_interval_upper,sample_size,roc_table,hypothesis_pair,active_distribution_source,active_input_probabilities,active_output_hash,trial_batch_size,total_trials,root_seed,target_false_positive_rate
finite_sample_detection,finite_sample_detection,c2baf5a8840a,3,0,auc,0.5,dimensionless,likelihood_ratio,complete,,0.5,0.5,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,bbc20f8ec55d,3,0,jensen_shannon_divergence_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,c2baf5a8840a,3,0,minimum_equal_prior_error,0.5,probability,likelihood_ratio,complete,,0.5,0.5,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,bbc20f8ec55d,3,0,theoretical_per_observation_kl_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,bbc20f8ec55d,3,0,theoretical_total_kl_bits,0.0,bits,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,bbc20f8ec55d,3,0,total_variation_distance,0.0,probability,exact,complete,,,,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,
finite_sample_detection,finite_sample_detection,f566c7a05b3b,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.01
finite_sample_detection,finite_sample_detection,f7ce071c1333,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.05
finite_sample_detection,finite_sample_detection,3d7c53893bc2,3,0,tpr_at_fpr,0.0,probability,likelihood_ratio,complete,,0.0,0.0,25,tables/roc_n_25_baseline_vs_baseline.csv,baseline_vs_baseline,configured_input,"[0.2, 0.8]",a7c00e04734238a51390b6e03bd2d7fcc46bafdcf7637f438b9ac15f7f0aa646,128,5000,20260728,0.1
finite_sample_detection,finite_sample_detection,90622c483f5b,4,0,auc,0.99995996,dimensionless,likelihood_ratio,complete,,0.9999426490000001,0.999977703,50,tables/roc_n_50_active_vs_baseline.csv,active_vs_baseline,configured_input,"[0.2, 0.8]",4b0f4a4ed2832dede52f4176cd569d862a21c278e6cca14ceebd0a6cc03f6bef,128,5000,20260728,
