false_positive_rate,true_positive_rate,hypothesis_pair
0.0,0.8878,active_vs_baseline
0.0,0.888,active_vs_baseline
0.0,0.8882,active_vs_baseline
0.0,0.8884,active_vs_baseline
0.0,0.8886,active_vs_baseline
0.0,0.8888,active_vs_baseline
0.0,0.889,active_vs_baseline
0.0,0.8892,active_vs_baseline
0.0,0.8894,active_vs_baseline
0.0,0.8896,active_vs_baseline
0.0,0.8898,active_vs_baseline
0.0,0.89,active_vs_baseline
0.0,0.8902,active_vs_baseline
0.0,0.8904,active_vs_baseline
0.0,0.8906,active_vs_baseline
0.0,0.8908,active_vs_baseline
0.0,0.891,active_vs_baseline
0.0,0.8912,active_vs_baseline
0.0,0.8914,active_vs_baseline
0.0,0.8916,active_vs_baseline
0.0,0.8918,active_vs_baseline
0.0,0.892,active_vs_baseline
0.0,0.8922,active_vs_baseline
0.0,0.8924,active_vs_baseline
0.0,0.8926,active_vs_baseline
0.0,0.8928,active_vs_baseline
0.0,0.893,active_vs_baseline
0.0,0.8932,active_vs_baseline
0.0,0.8934,active_vs_baseline
0.0,0.8936,active_vs_baseline
0.0,0.8938,active_vs_baseline
0.0,0.894,active_vs_baseline
0.0,0.8942,active_vs_baseline
0.0,0.8944,active_vs_baseline
0.0,0.8946,active_vs_baseline
0.0,0.8948,active_vs_baseline
0.0,0.895,active_vs_baseline
0.0,0.8952,active_vs_baseline
0.0,0.8954,active_vs_baseline
0.0,0.8956,active_vs_baseline
0.0,0.8958,active_vs_baseline
0.0,0.896,active_vs_baseline
0.0,0.8962,active_vs_baseline
0.0,0.8964,active_vs_baseline
0.0,0.8966,active_vs_baseline
0.0,0.8968,active_vs_baseline
0.0,0.897,active_vs_baseline
0.0,0.8972,active_vs_baseline
0.0,0.8974,active_vs_baseline
0.0,0.8976,active_vs_baseline
0.0,0.8978,active_vs_baseline
0.0,0.898,active_vs_baseline
0.0,0.8982,active_vs_baseline
0.0,0.8984,active_vs_baseline
0.0,0.8986,active_vs_baseline
0.0,0.8988,active_vs_baseline
0.0,0.899,active_vs_baseline
0.0,0.8992,active_vs_baseline
0.0,0.8994,active_vs_baseline
0.0,0.8996,active_vs_baseline
0.0,0.8998,active_vs_baseline
0.0,0.9,active_vs_baseline
0.0,0.9002,active_vs_baseline
0.0,0.9004,active_vs_baseline
0.0,0.9006,active_vs_baseline
0.0,0.9008,active_vs_baseline
0.0,0.901,active_vs_baseline
0.0,0.9012,active_vs_baseline
0.0,0.9014,active_vs_baseline
0.0,0.9016,active_vs_baseline
0.0,0.9018,active_vs_baseline
0.0,0.902,active_vs_baseline
0.0,0.9022,active_vs_baseline
0.0,0.9024,active_vs_baseline
0.0,0.9026,active_vs_baseline
0.0,0.9028,active_vs_baseline
0.0,0.903,active_vs_baseline
0.0,0.9032,active_vs_baseline
0.0,0.9034,active_vs_baseline
0.0,0.9036,active_vs_baseline
0.0,0.9038,active_vs_baseline
0.0,0.904,active_vs_baseline
0.0,0.9042,active_vs_baseline
0.0,0.9044,active_vs_baseline
0.0,0.9046,active_vs_baseline
0.0,0.9048,active_vs_baseline
0.0,0.905,active_vs_baseline
0.0,0.9052,active_vs_baseline
0.0,0.9054,active_vs_baseline
0.0,0.9056,active_vs_baseline
0.0,0.9058,active_vs_baseline
0.0,0.906,active_vs_baseline
0.0,0.9062,active_vs_baseline
0.0,0.9064,active_vs_baseline
0.0,0.9066,active_vs_baseline
0.0,0.9068,active_vs_baseline
0.0,0.907,active_vs_baseline
0.0,0.9072,active_vs_baseline
0.0,0.9074,active_vs_baseline
0.0,0.9076,active_vs_baseline
0.0,0.9078,active_vs_baseline
0.0,0.908,active_vs_baseline
0.0,0.9082,active_vs_baseline
0.0,0.9084,active_vs_baseline
0.0,0.9086,active_vs_baseline
0.0,0.9088,active_vs_baseline
0.0,0.909,active_vs_baseline
0.0,0.9092,active_vs_baseline
0.0,0.9094,active_vs_baseline
0.0,0.9096,active_vs_baseline
0.0,0.9098,active_vs_baseline
0.0,0.91,active_vs_baseline
0.0,0.9102,active_vs_baseline
0.0,0.9104,active_vs_baseline
0.0,0.9106,active_vs_baseline
0.0,0.9108,active_vs_baseline
0.0,0.911,active_vs_baseline
0.0,0.9112,active_vs_baseline
0.0,0.9114,active_vs_baseline
0.0,0.9116,active_vs_baseline
0.0,0.9118,active_vs_baseline
0.0,0.912,active_vs_baseline
0.0,0.9122,active_vs_baseline
0.0,0.9124,active_vs_baseline
0.0,0.9126,active_vs_baseline
0.0,0.9128,active_vs_baseline
0.0,0.913,active_vs_baseline
0.0,0.9132,active_vs_baseline
0.0,0.9134,active_vs_baseline
0.0,0.9136,active_vs_baseline
0.0,0.9138,active_vs_baseline
0.0,0.914,active_vs_baseline
0.0,0.9142,active_vs_baseline
0.0,0.9144,active_vs_baseline
0.0,0.9146,active_vs_baseline
0.0,0.9148,active_vs_baseline
0.0,0.915,active_vs_baseline
0.0,0.9152,active_vs_baseline
0.0,0.9154,active_vs_baseline
0.0,0.9156,active_vs_baseline
0.0,0.9158,active_vs_baseline
0.0,0.916,active_vs_baseline
0.0,0.9162,active_vs_baseline
0.0,0.9164,active_vs_baseline
0.0,0.9166,active_vs_baseline
0.0,0.9168,active_vs_baseline
0.0,0.917,active_vs_baseline
0.0,0.9172,active_vs_baseline
0.0,0.9174,active_vs_baseline
0.0,0.9176,active_vs_baseline
0.0,0.9178,active_vs_baseline
0.0,0.918,active_vs_baseline
0.0,0.9182,active_vs_baseline
0.0,0.9184,active_vs_baseline
0.0,0.9186,active_vs_baseline
0.0,0.9188,active_vs_baseline
0.0,0.919,active_vs_baseline
0.0,0.9192,active_vs_baseline
0.0,0.9194,active_vs_baseline
0.0,0.9196,active_vs_baseline
0.0,0.9198,active_vs_baseline
0.0,0.92,active_vs_baseline
0.0,0.9202,active_vs_baseline
0.0,0.9204,active_vs_baseline
0.0,0.9206,active_vs_baseline
0.0,0.9208,active_vs_baseline
0.0,0.921,active_vs_baseline
0.0,0.9212,active_vs_baseline
0.0,0.9214,active_vs_baseline
0.0,0.9216,active_vs_baseline
0.0,0.9218,active_vs_baseline
0.0,0.922,active_vs_baseline
0.0,0.9222,active_vs_baseline
0.0,0.9224,active_vs_baseline
0.0,0.9226,active_vs_baseline
0.0,0.9228,active_vs_baseline
0.0,0.923,active_vs_baseline
0.0,0.9232,active_vs_baseline
0.0,0.9234,active_vs_baseline
0.0,0.9236,active_vs_baseline
0.0,0.9238,active_vs_baseline
0.0,0.924,active_vs_baseline
0.0,0.9242,active_vs_baseline
0.0,0.9244,active_vs_baseline
0.0,0.9246,active_vs_baseline
0.0,0.9248,active_vs_baseline
0.0,0.925,active_vs_baseline
0.0,0.9252,active_vs_baseline
0.0,0.9254,active_vs_baseline
0.0,0.9256,active_vs_baseline
0.0,0.9258,active_vs_baseline
0.0,0.926,active_vs_baseline
0.0,0.9262,active_vs_baseline
0.0,0.9264,active_vs_baseline
0.0,0.9266,active_vs_baseline
0.0,0.9268,active_vs_baseline
0.0,0.927,active_vs_baseline
0.0,0.9272,active_vs_baseline
0.0,0.9274,active_vs_baseline
0.0,0.9276,active_vs_baseline
0.0,0.9278,active_vs_baseline
0.0,0.928,active_vs_baseline
0.0,0.9282,active_vs_baseline
0.0,0.9284,active_vs_baseline
0.0,0.9286,active_vs_baseline
0.0,0.9288,active_vs_baseline
0.0,0.929,active_vs_baseline
0.0,0.9292,active_vs_baseline
0.0,0.9294,active_vs_baseline
0.0,0.9296,active_vs_baseline
0.0,0.9298,active_vs_baseline
0.0,0.93,active_vs_baseline
0.0,0.9302,active_vs_baseline
0.0,0.9304,active_vs_baseline
0.0,0.9306,active_vs_baseline
0.0,0.9308,active_vs_baseline
0.0,0.931,active_vs_baseline
0.0,0.9312,active_vs_baseline
0.0,0.9314,active_vs_baseline
0.0,0.9316,active_vs_baseline
0.0,0.9318,active_vs_baseline
0.0,0.932,active_vs_baseline
0.0,0.9322,active_vs_baseline
0.0,0.9324,active_vs_baseline
0.0,0.9326,active_vs_baseline
0.0,0.9328,active_vs_baseline
0.0,0.933,active_vs_baseline
0.0,0.9332,active_vs_baseline
0.0,0.9334,active_vs_baseline
0.0,0.9336,active_vs_baseline
0.0,0.9338,active_vs_baseline
0.0,0.934,active_vs_baseline
0.0,0.9342,active_vs_baseline
0.0,0.9344,active_vs_baseline
0.0,0.9346,active_vs_baseline
0.0,0.9348,active_vs_baseline
0.0,0.935,active_vs_baseline
0.0,0.9352,active_vs_baseline
0.0,0.9354,active_vs_baseline
0.0,0.9356,active_vs_baseline
0.0,0.9358,active_vs_baseline
0.0,0.936,active_vs_baseline
0.0,0.9362,active_vs_baseline
0.0,0.9364,active_vs_baseline
0.0,0.9366,active_vs_baseline
0.0,0.9368,active_vs_baseline
0.0,0.937,active_vs_baseline
0.0,0.9372,active_vs_baseline
0.0,0.9374,active_vs_baseline
0.0,0.9376,active_vs_baseline
0.0,0.9378,active_vs_baseline
0.0,0.938,active_vs_baseline
0.0,0.9382,active_vs_baseline
0.0,0.9384,active_vs_baseline
0.0,0.9386,active_vs_baseline
0.0,0.9388,active_vs_baseline
0.0,0.939,active_vs_baseline
0.0,0.9392,active_vs_baseline
0.0,0.9394,active_vs_baseline
0.0,0.9396,active_vs_baseline
0.0,0.9398,active_vs_baseline
0.0,0.94,active_vs_baseline
0.0,0.9402,active_vs_baseline
0.0,0.9404,active_vs_baseline
0.0,0.9406,active_vs_baseline
0.0,0.9408,active_vs_baseline
0.0,0.941,active_vs_baseline
0.0,0.9412,active_vs_baseline
0.0,0.9414,active_vs_baseline
0.0,0.9416,active_vs_baseline
0.0,0.9418,active_vs_baseline
0.0,0.942,active_vs_baseline
0.0,0.9422,active_vs_baseline
0.0,0.9424,active_vs_baseline
0.0,0.9426,active_vs_baseline
0.0,0.9428,active_vs_baseline
0.0,0.943,active_vs_baseline
0.0,0.9432,active_vs_baseline
0.0,0.9434,active_vs_baseline
0.0,0.9436,active_vs_baseline
0.0,0.9438,active_vs_baseline
0.0,0.944,active_vs_baseline
0.0,0.9442,active_vs_baseline
0.0,0.9444,active_vs_baseline
0.0,0.9446,active_vs_baseline
0.0,0.9448,active_vs_baseline
0.0,0.945,active_vs_baseline
0.0,0.9452,active_vs_baseline
0.0,0.9454,active_vs_baseline
0.0,0.9456,active_vs_baseline
0.0,0.9458,active_vs_baseline
0.0,0.946,active_vs_baseline
0.0,0.9462,active_vs_baseline
0.0,0.9464,active_vs_baseline
0.0,0.9466,active_vs_baseline
0.0,0.9468,active_vs_baseline
0.0,0.947,active_vs_baseline
0.0,0.9472,active_vs_baseline
0.0,0.9474,active_vs_baseline
0.0,0.9476,active_vs_baseline
0.0,0.9478,active_vs_baseline
0.0,0.948,active_vs_baseline
0.0,0.9482,active_vs_baseline
0.0,0.9484,active_vs_baseline
0.0,0.9486,active_vs_baseline
0.0,0.9488,active_vs_baseline
0.0,0.949,active_vs_baseline
0.0,0.9492,active_vs_baseline
0.0,0.9494,active_vs_baseline
0.0,0.9496,active_vs_baseline
0.0,0.9498,active_vs_baseline
0.0,0.95,active_vs_baseline
0.0,0.9502,active_vs_baseline
0.0,0.9504,active_vs_baseline
0.0,0.9506,active_vs_baseline
0.0,0.9508,active_vs_baseline
0.0,0.951,active_vs_baseline
0.0,0.9512,active_vs_baseline
0.0,0.9514,active_vs_baseline
0.0,0.9516,active_vs_baseline
0.0,0.9518,active_vs_baseline
0.0,0.952,active_vs_baseline
0.0,0.9522,active_vs_baseline
0.0,0.9524,active_vs_baseline
0.0,0.9526,active_vs_baseline
0.0,0.9528,active_vs_baseline
0.0,0.953,active_vs_baseline
0.0,0.9532,active_vs_baseline
0.0,0.9534,active_vs_baseline
0.0,0.9536,active_vs_baseline
0.0,0.9538,active_vs_baseline
0.0,0.954,active_vs_baseline
0.0,0.9542,active_vs_baseline
0.0,0.9544,active_vs_baseline
0.0,0.9546,active_vs_baseline
0.0,0.9548,active_vs_baseline
0.0,0.955,active_vs_baseline
0.0,0.9552,active_vs_baseline
0.0,0.9554,active_vs_baseline
0.0,0.9556,active_vs_baseline
0.0,0.9558,active_vs_baseline
0.0,0.956,active_vs_baseline
0.0,0.9562,active_vs_baseline
0.0,0.9564,active_vs_baseline
0.0,0.9566,active_vs_baseline
0.0,0.9568,active_vs_baseline
0.0,0.957,active_vs_baseline
0.0,0.9572,active_vs_baseline
0.0,0.9574,active_vs_baseline
0.0,0.9576,active_vs_baseline
0.0,0.9578,active_vs_baseline
0.0,0.958,active_vs_baseline
0.0,0.9582,active_vs_baseline
0.0,0.9584,active_vs_baseline
0.0,0.9586,active_vs_baseline
0.0,0.9588,active_vs_baseline
0.0,0.959,active_vs_baseline
0.0,0.9592,active_vs_baseline
0.0,0.9594,active_vs_baseline
0.0,0.9596,active_vs_baseline
0.0,0.9598,active_vs_baseline
0.0,0.96,active_vs_baseline
0.0,0.9602,active_vs_baseline
0.0,0.9604,active_vs_baseline
0.0,0.9606,active_vs_baseline
0.0,0.9608,active_vs_baseline
0.0,0.961,active_vs_baseline
0.0,0.9612,active_vs_baseline
0.0,0.9614,active_vs_baseline
0.0,0.9616,active_vs_baseline
0.0,0.9618,active_vs_baseline
0.0,0.962,active_vs_baseline
0.0,0.9622,active_vs_baseline
0.0,0.9624,active_vs_baseline
0.0,0.9626,active_vs_baseline
0.0,0.9628,active_vs_baseline
0.0,0.963,active_vs_baseline
0.0,0.9632,active_vs_baseline
0.0,0.9634,active_vs_baseline
0.0,0.9636,active_vs_baseline
0.0,0.9638,active_vs_baseline
0.0,0.964,active_vs_baseline
0.0,0.9642,active_vs_baseline
0.0,0.9644,active_vs_baseline
0.0,0.9646,active_vs_baseline
0.0,0.9648,active_vs_baseline
0.0,0.965,active_vs_baseline
0.0,0.9652,active_vs_baseline
0.0,0.9654,active_vs_baseline
0.0,0.9656,active_vs_baseline
0.0,0.9658,active_vs_baseline
0.0,0.966,active_vs_baseline
0.0,0.9662,active_vs_baseline
0.0,0.9664,active_vs_baseline
0.0,0.9666,active_vs_baseline
0.0,0.9668,active_vs_baseline
0.0,0.967,active_vs_baseline
0.0,0.9672,active_vs_baseline
0.0,0.9674,active_vs_baseline
0.0,0.9676,active_vs_baseline
0.0,0.9678,active_vs_baseline
0.0,0.968,active_vs_baseline
0.0,0.9682,active_vs_baseline
0.0,0.9684,active_vs_baseline
0.0,0.9686,active_vs_baseline
0.0,0.9688,active_vs_baseline
0.0,0.969,active_vs_baseline
0.0,0.9692,active_vs_baseline
0.0,0.9694,active_vs_baseline
0.0,0.9696,active_vs_baseline
0.0,0.9698,active_vs_baseline
0.0,0.97,active_vs_baseline
0.0,0.9702,active_vs_baseline
0.0,0.9704,active_vs_baseline
0.0,0.9706,active_vs_baseline
0.0,0.9708,active_vs_baseline
0.0,0.971,active_vs_baseline
0.0,0.9712,active_vs_baseline
0.0,0.9714,active_vs_baseline
0.0,0.9716,active_vs_baseline
0.0,0.9718,active_vs_baseline
0.0,0.972,active_vs_baseline
0.0,0.9722,active_vs_baseline
0.0,0.9724,active_vs_baseline
0.0,0.9726,active_vs_baseline
0.0,0.9728,active_vs_baseline
0.0,0.973,active_vs_baseline
0.0,0.9732,active_vs_baseline
0.0,0.9734,active_vs_baseline
0.0,0.9736,active_vs_baseline
0.0,0.9738,active_vs_baseline
0.0,0.974,active_vs_baseline
0.0,0.9742,active_vs_baseline
0.0,0.9744,active_vs_baseline
0.0,0.9746,active_vs_baseline
0.0,0.9748,active_vs_baseline
0.0,0.975,active_vs_baseline
0.0,0.9752,active_vs_baseline
0.0,0.9754,active_vs_baseline
0.0,0.9756,active_vs_baseline
0.0,0.9758,active_vs_baseline
0.0,0.976,active_vs_baseline
0.0,0.9762,active_vs_baseline
0.0,0.9764,active_vs_baseline
0.0,0.9766,active_vs_baseline
0.0,0.9768,active_vs_baseline
0.0,0.977,active_vs_baseline
0.0,0.9772,active_vs_baseline
0.0,0.9774,active_vs_baseline
0.0,0.9776,active_vs_baseline
0.0,0.9778,active_vs_baseline
0.0,0.978,active_vs_baseline
0.0,0.9782,active_vs_baseline
0.0,0.9784,active_vs_baseline
0.0,0.9786,active_vs_baseline
0.0,0.9788,active_vs_baseline
0.0,0.979,active_vs_baseline
0.0,0.9792,active_vs_baseline
0.0,0.9794,active_vs_baseline
0.0,0.9796,active_vs_baseline
0.0,0.9798,active_vs_baseline
0.0,0.98,active_vs_baseline
0.0,0.9802,active_vs_baseline
0.0,0.9804,active_vs_baseline
0.0,0.9806,active_vs_baseline
0.0,0.9808,active_vs_baseline
0.0,0.981,active_vs_baseline
0.0,0.9812,active_vs_baseline
0.0,0.9814,active_vs_baseline
0.0,0.9816,active_vs_baseline
0.0,0.9818,active_vs_baseline
0.0,0.982,active_vs_baseline
0.0,0.9822,active_vs_baseline
0.0,0.9824,active_vs_baseline
0.0,0.9826,active_vs_baseline
0.0,0.9828,active_vs_baseline
0.0,0.983,active_vs_baseline
0.0,0.9832,active_vs_baseline
0.0,0.9834,active_vs_baseline
0.0,0.9836,active_vs_baseline
0.0,0.9838,active_vs_baseline
0.0,0.984,active_vs_baseline
0.0,0.9842,active_vs_baseline
0.0,0.9844,active_vs_baseline
0.0,0.9846,active_vs_baseline
0.0,0.9848,active_vs_baseline
0.0,0.985,active_vs_baseline
0.0,0.9852,active_vs_baseline
0.0,0.9854,active_vs_baseline
0.0,0.9856,active_vs_baseline
0.0,0.9858,active_vs_baseline
0.0,0.986,active_vs_baseline
0.0,0.9862,active_vs_baseline
0.0,0.9864,active_vs_baseline
0.0,0.9866,active_vs_baseline
0.0,0.9868,active_vs_baseline
0.0,0.987,active_vs_baseline
0.0,0.9872,active_vs_baseline
0.0,0.9874,active_vs_baseline
0.0,0.9876,active_vs_baseline
0.0002,0.9876,active_vs_baseline
0.0002,0.9878,active_vs_baseline
0.0002,0.988,active_vs_baseline
0.0004,0.988,active_vs_baseline
0.0004,0.9882,active_vs_baseline
0.0004,0.9884,active_vs_baseline
0.0004,0.9886,active_vs_baseline
0.0004,0.9888,active_vs_baseline
0.0004,0.989,active_vs_baseline
0.0004,0.9892,active_vs_baseline
0.0004,0.9894,active_vs_baseline
0.0004,0.9896,active_vs_baseline
0.0004,0.9898,active_vs_baseline
0.0004,0.99,active_vs_baseline
0.0004,0.9902,active_vs_baseline
0.0006,0.9902,active_vs_baseline
0.0006,0.9904,active_vs_baseline
0.0008,0.9904,active_vs_baseline
0.0008,0.9906,active_vs_baseline
0.0008,0.9908,active_vs_baseline
0.0008,0.991,active_vs_baseline
0.0008,0.9912,active_vs_baseline
0.0008,0.9914,active_vs_baseline
0.0008,0.9916,active_vs_baseline
0.0008,0.9918,active_vs_baseline
0.0008,0.992,active_vs_baseline
0.0008,0.9922,active_vs_baseline
0.001,0.9922,active_vs_baseline
0.0012,0.9922,active_vs_baseline
0.0012,0.9924,active_vs_baseline
0.0012,0.9926,active_vs_baseline
0.0014,0.9926,active_vs_baseline
0.0016,0.9926,active_vs_baseline
0.0016,0.9928,active_vs_baseline
0.0016,0.993,active_vs_baseline
0.0018,0.993,active_vs_baseline
0.0018,0.9932,active_vs_baseline
0.0018,0.9934,active_vs_baseline
0.0018,0.9936,active_vs_baseline
0.002,0.9936,active_vs_baseline
0.002,0.9938,active_vs_baseline
0.002,0.994,active_vs_baseline
0.0022,0.994,active_vs_baseline
0.0024,0.994,active_vs_baseline
0.0026,0.994,active_vs_baseline
0.0026,0.9942,active_vs_baseline
0.0026,0.9944,active_vs_baseline
0.0026,0.9946,active_vs_baseline
0.0026,0.9948,active_vs_baseline
0.0028,0.9948,active_vs_baseline
0.0028,0.995,active_vs_baseline
0.0028,0.9952,active_vs_baseline
0.0028,0.9954,active_vs_baseline
0.003,0.9954,active_vs_baseline
0.003,0.9956,active_vs_baseline
0.003,0.9958,active_vs_baseline
0.003,0.996,active_vs_baseline
0.003,0.9962,active_vs_baseline
0.0032,0.9962,active_vs_baseline
0.0032,0.9964,active_vs_baseline
0.0032,0.9966,active_vs_baseline
0.0034,0.9966,active_vs_baseline
0.0036,0.9966,active_vs_baseline
0.0038,0.9966,active_vs_baseline
0.004,0.9966,active_vs_baseline
0.0042,0.9966,active_vs_baseline
0.0044,0.9966,active_vs_baseline
0.0044,0.9968,active_vs_baseline
0.0044,0.997,active_vs_baseline
0.0044,0.9972,active_vs_baseline
0.0046,0.9972,active_vs_baseline
0.0048,0.9972,active_vs_baseline
0.005,0.9972,active_vs_baseline
0.005,0.9974,active_vs_baseline
0.0052,0.9974,active_vs_baseline
0.0054,0.9974,active_vs_baseline
0.0054,0.9976,active_vs_baseline
0.0056,0.9976,active_vs_baseline
0.0058,0.9976,active_vs_baseline
0.0058,0.9978,active_vs_baseline
0.006,0.9978,active_vs_baseline
0.0062,0.9978,active_vs_baseline
0.0064,0.9978,active_vs_baseline
0.0066,0.9978,active_vs_baseline
0.0066,0.998,active_vs_baseline
0.0068,0.998,active_vs_baseline
0.0068,0.9982,active_vs_baseline
0.007,0.9982,active_vs_baseline
0.007,0.9984,active_vs_baseline
0.0072,0.9984,active_vs_baseline
0.0072,0.9986,active_vs_baseline
0.0074,0.9986,active_vs_baseline
0.0076,0.9986,active_vs_baseline
0.0078,0.9986,active_vs_baseline
0.0078,0.9988,active_vs_baseline
0.008,0.9988,active_vs_baseline
0.0082,0.9988,active_vs_baseline
0.0082,0.999,active_vs_baseline
0.0082,0.9992,active_vs_baseline
0.0084,0.9992,active_vs_baseline
0.0086,0.9992,active_vs_baseline
0.0088,0.9992,active_vs_baseline
0.009,0.9992,active_vs_baseline
0.0092,0.9992,active_vs_baseline
0.0092,0.9994,active_vs_baseline
0.0094,0.9994,active_vs_baseline
0.0096,0.9994,active_vs_baseline
0.0098,0.9994,active_vs_baseline
0.01,0.9994,active_vs_baseline
0.0102,0.9994,active_vs_baseline
0.0104,0.9994,active_vs_baseline
0.0106,0.9994,active_vs_baseline
0.0108,0.9994,active_vs_baseline
0.011,0.9994,active_vs_baseline
0.0112,0.9994,active_vs_baseline
0.0114,0.9994,active_vs_baseline
0.0116,0.9994,active_vs_baseline
0.0118,0.9994,active_vs_baseline
0.012,0.9994,active_vs_baseline
0.0122,0.9994,active_vs_baseline
0.0122,0.9996,active_vs_baseline
0.0124,0.9996,active_vs_baseline
0.0126,0.9996,active_vs_baseline
0.0128,0.9996,active_vs_baseline
0.0128,0.9998,active_vs_baseline
0.013,0.9998,active_vs_baseline
0.0132,0.9998,active_vs_baseline
0.0134,0.9998,active_vs_baseline
0.0136,0.9998,active_vs_baseline
0.0138,0.9998,active_vs_baseline
0.014,0.9998,active_vs_baseline
0.0142,0.9998,active_vs_baseline
0.0144,0.9998,active_vs_baseline
0.0146,0.9998,active_vs_baseline
0.0148,0.9998,active_vs_baseline
0.015,0.9998,active_vs_baseline
0.0152,0.9998,active_vs_baseline
0.0154,0.9998,active_vs_baseline
0.0156,0.9998,active_vs_baseline
0.0158,0.9998,active_vs_baseline
0.016,0.9998,active_vs_baseline
0.0162,0.9998,active_vs_baseline
0.0164,0.9998,active_vs_baseline
0.0166,0.9998,active_vs_baseline
0.0168,0.9998,active_vs_baseline
0.017,0.9998,active_vs_baseline
0.0172,0.9998,active_vs_baseline
0.0174,0.9998,active_vs_baseline
0.0176,0.9998,active_vs_baseline
0.0178,0.9998,active_vs_baseline
0.018,0.9998,active_vs_baseline
0.0182,0.9998,active_vs_baseline
0.0184,0.9998,active_vs_baseline
0.0186,0.9998,active_vs_baseline
0.0188,0.9998,active_vs_baseline
0.019,0.9998,active_vs_baseline
0.0192,0.9998,active_vs_baseline
0.0194,0.9998,active_vs_baseline
0.0196,0.9998,active_vs_baseline
0.0198,0.9998,active_vs_baseline
0.02,0.9998,active_vs_baseline
0.02,1.0,active_vs_baseline
0.0202,1.0,active_vs_baseline
0.0204,1.0,active_vs_baseline
0.0206,1.0,active_vs_baseline
0.0208,1.0,active_vs_baseline
0.021,1.0,active_vs_baseline
0.0212,1.0,active_vs_baseline
0.0214,1.0,active_vs_baseline
0.0216,1.0,active_vs_baseline
0.0218,1.0,active_vs_baseline
0.022,1.0,active_vs_baseline
0.0222,1.0,active_vs_baseline
0.0224,1.0,active_vs_baseline
0.0226,1.0,active_vs_baseline
0.0228,1.0,active_vs_baseline
0.023,1.0,active_vs_baseline
0.0232,1.0,active_vs_baseline
0.0234,1.0,active_vs_baseline
0.0236,1.0,active_vs_baseline
0.0238,1.0,active_vs_baseline
0.024,1.0,active_vs_baseline
0.0242,1.0,active_vs_baseline
0.0244,1.0,active_vs_baseline
0.0246,1.0,active_vs_baseline
0.0248,1.0,active_vs_baseline
0.025,1.0,active_vs_baseline
0.0252,1.0,active_vs_baseline
0.0254,1.0,active_vs_baseline
0.0256,1.0,active_vs_baseline
0.0258,1.0,active_vs_baseline
0.026,1.0,active_vs_baseline
0.0262,1.0,active_vs_baseline
0.0264,1.0,active_vs_baseline
0.0266,1.0,active_vs_baseline
0.0268,1.0,active_vs_baseline
0.027,1.0,active_vs_baseline
0.0272,1.0,active_vs_baseline
0.0274,1.0,active_vs_baseline
0.0276,1.0,active_vs_baseline
0.0278,1.0,active_vs_baseline
0.028,1.0,active_vs_baseline
0.0282,1.0,active_vs_baseline
0.0284,1.0,active_vs_baseline
0.0286,1.0,active_vs_baseline
0.0288,1.0,active_vs_baseline
0.029,1.0,active_vs_baseline
0.0292,1.0,active_vs_baseline
0.0294,1.0,active_vs_baseline
0.0296,1.0,active_vs_baseline
0.0298,1.0,active_vs_baseline
0.03,1.0,active_vs_baseline
0.0302,1.0,active_vs_baseline
0.0304,1.0,active_vs_baseline
0.0306,1.0,active_vs_baseline
0.0308,1.0,active_vs_baseline
0.031,1.0,active_vs_baseline
0.0312,1.0,active_vs_baseline
0.0314,1.0,active_vs_baseline
0.0316,1.0,active_vs_baseline
0.0318,1.0,active_vs_baseline
0.032,1.0,active_vs_baseline
0.0322,1.0,active_vs_baseline
0.0324,1.0,active_vs_baseline
0.0326,1.0,active_vs_baseline
0.0328,1.0,active_vs_baseline
0.033,1.0,active_vs_baseline
0.0332,1.0,active_vs_baseline
0.0334,1.0,active_vs_baseline
0.0336,1.0,active_vs_baseline
0.0338,1.0,active_vs_baseline
0.034,1.0,active_vs_baseline
0.0342,1.0,active_vs_baseline
0.0344,1.0,active_vs_baseline
0.0346,1.0,active_vs_baseline
0.0348,1.0,active_vs_baseline
0.035,1.0,active_vs_baseline
0.0352,1.0,active_vs_baseline
0.0354,1.0,active_vs_baseline
0.0356,1.0,active_vs_baseline
0.0358,1.0,active_vs_baseline
0.036,1.0,active_vs_baseline
0.0362,1.0,active_vs_baseline
0.0364,1.0,active_vs_baseline
0.0366,1.0,active_vs_baseline
0.0368,1.0,active_vs_baseline
0.037,1.0,active_vs_baseline
0.0372,1.0,active_vs_baseline
0.0374,1.0,active_vs_baseline
0.0376,1.0,active_vs_baseline
0.0378,1.0,active_vs_baseline
0.038,1.0,active_vs_baseline
0.0382,1.0,active_vs_baseline
0.0384,1.0,active_vs_baseline
0.0386,1.0,active_vs_baseline
0.0388,1.0,active_vs_baseline
0.039,1.0,active_vs_baseline
0.0392,1.0,active_vs_baseline
0.0394,1.0,active_vs_baseline
0.0396,1.0,active_vs_baseline
0.0398,1.0,active_vs_baseline
0.04,1.0,active_vs_baseline
0.0402,1.0,active_vs_baseline
0.0404,1.0,active_vs_baseline
0.0406,1.0,active_vs_baseline
0.0408,1.0,active_vs_baseline
0.041,1.0,active_vs_baseline
0.0412,1.0,active_vs_baseline
0.0414,1.0,active_vs_baseline
0.0416,1.0,active_vs_baseline
0.0418,1.0,active_vs_baseline
0.042,1.0,active_vs_baseline
0.0422,1.0,active_vs_baseline
0.0424,1.0,active_vs_baseline
0.0426,1.0,active_vs_baseline
0.0428,1.0,active_vs_baseline
